ID,TYPE,COLUMN,ROW,LIFESPAN,GREENHOUSE_ID 
4893,Lettuce,8,5,12,46
4894,Lettuce,9,5,12,46
4895,Lettuce,10,5,12,46
4896,Lettuce,11,5,12,46
4897,Lettuce,0,0,12,45
4898,Lettuce,1,0,12,45
4899,Lettuce,2,0,12,45
4900,Lettuce,3,0,12,45
4901,Lettuce,4,0,12,45
4902,Lettuce,5,0,12,45
4903,Lettuce,6,0,12,45
4904,Lettuce,7,0,12,45
4905,Lettuce,8,0,12,45
4906,Lettuce,9,0,12,45
4907,Lettuce,10,0,12,45
4908,Lettuce,11,0,12,45
4909,Lettuce,0,1,12,45
4910,Lettuce,1,1,12,45
4911,Lettuce,2,1,12,45
4912,Lettuce,3,1,12,45
4913,Lettuce,4,1,12,45
4914,Lettuce,5,1,12,45
4915,Lettuce,6,1,12,45
4916,Lettuce,7,1,12,45
4917,Lettuce,8,1,12,45
4918,Lettuce,9,1,12,45
4919,Lettuce,10,1,12,45
4920,Lettuce,11,1,12,45
4921,Lettuce,0,2,12,45
4922,Lettuce,1,2,12,45
4923,Lettuce,2,2,12,45
4924,Lettuce,3,2,12,45
4925,Lettuce,4,2,12,45
4926,Lettuce,5,2,12,45
4927,Lettuce,6,2,12,45
4928,Lettuce,7,2,12,45
4929,Lettuce,8,2,12,45
4930,Lettuce,9,2,12,45
4931,Lettuce,10,2,12,45
4932,Lettuce,11,2,12,45
4933,Lettuce,0,3,12,45
4934,Lettuce,1,3,12,45
4935,Lettuce,2,3,12,45
4936,Lettuce,3,3,12,45
4937,Lettuce,4,3,12,45
4938,Lettuce,5,3,12,45
4939,Lettuce,6,3,12,45
4940,Lettuce,7,3,12,45
4941,Lettuce,8,3,12,45
4942,Lettuce,9,3,12,45
4943,Lettuce,10,3,12,45
4944,Lettuce,11,3,12,45
4945,Lettuce,0,4,12,45
4946,Lettuce,1,4,12,45
4947,Lettuce,2,4,12,45
4948,Lettuce,3,4,12,45
4949,Lettuce,4,4,12,45
4950,Lettuce,5,4,12,45
4951,Lettuce,6,4,12,45
4952,Lettuce,7,4,12,45
4953,Lettuce,8,4,12,45
4954,Lettuce,9,4,12,45
4955,Lettuce,10,4,12,45
4956,Lettuce,11,4,12,45
4957,Lettuce,0,5,12,45
4958,Lettuce,1,5,12,45
4959,Lettuce,2,5,12,45
4960,Lettuce,3,5,12,45
4961,Lettuce,4,5,12,45
4962,Lettuce,5,5,12,45
4963,Lettuce,6,5,12,45
4964,Lettuce,7,5,12,45
4965,Lettuce,8,5,12,45
4966,Lettuce,9,5,12,45
4967,Lettuce,10,5,12,45
4968,Lettuce,11,5,12,45
4969,Lettuce,0,0,12,44
4970,Lettuce,1,0,12,44
4971,Lettuce,2,0,12,44
4972,Lettuce,3,0,12,44
4973,Lettuce,4,0,12,44
4974,Lettuce,5,0,12,44
4975,Lettuce,6,0,12,44
4976,Lettuce,7,0,12,44
4977,Lettuce,8,0,12,44
4978,Lettuce,9,0,12,44
4979,Lettuce,10,0,12,44
4980,Lettuce,11,0,12,44
4981,Lettuce,0,1,12,44
4982,Lettuce,1,1,12,44
4983,Lettuce,2,1,12,44
4984,Lettuce,3,1,12,44
4985,Lettuce,4,1,12,44
4986,Lettuce,5,1,12,44
4987,Lettuce,6,1,12,44
4988,Lettuce,7,1,12,44
4989,Lettuce,8,1,12,44
4990,Lettuce,9,1,12,44
4991,Lettuce,10,1,12,44
4992,Lettuce,11,1,12,44
4993,Lettuce,0,2,12,44
4994,Lettuce,1,2,12,44
4995,Lettuce,2,2,12,44
4996,Lettuce,3,2,12,44
4997,Lettuce,4,2,12,44
4998,Lettuce,5,2,12,44
4999,Lettuce,6,2,12,44
5000,Lettuce,7,2,12,44
5001,Lettuce,8,2,12,44
5002,Lettuce,9,2,12,44
5003,Lettuce,10,2,12,44
5004,Lettuce,11,2,12,44
5005,Lettuce,0,3,12,44
5006,Lettuce,1,3,12,44
5007,Lettuce,2,3,12,44
5008,Lettuce,3,3,12,44
5009,Lettuce,4,3,12,44
5010,Lettuce,5,3,12,44
5011,Lettuce,6,3,12,44
5012,Lettuce,7,3,12,44
5013,Lettuce,8,3,12,44
5014,Lettuce,9,3,12,44
5015,Lettuce,10,3,12,44
5016,Lettuce,11,3,12,44
5017,Lettuce,0,4,12,44
5018,Lettuce,1,4,12,44
5019,Lettuce,2,4,12,44
5020,Lettuce,3,4,12,44
5021,Lettuce,4,4,12,44
5022,Lettuce,5,4,12,44
5023,Lettuce,6,4,12,44
5024,Lettuce,7,4,12,44
5025,Lettuce,8,4,12,44
5026,Lettuce,9,4,12,44
5027,Lettuce,10,4,12,44
5028,Lettuce,11,4,12,44
5029,Lettuce,0,5,12,44
5030,Lettuce,1,5,12,44
5031,Lettuce,2,5,12,44
5032,Lettuce,3,5,12,44
5033,Lettuce,4,5,12,44
5034,Lettuce,5,5,12,44
5035,Lettuce,6,5,12,44
5036,Lettuce,7,5,12,44
5037,Lettuce,8,5,12,44
5038,Lettuce,9,5,12,44
5039,Lettuce,10,5,12,44
5040,Lettuce,11,5,12,44
5041,Lettuce,0,0,12,43
5042,Lettuce,1,0,12,43
5043,Lettuce,2,0,12,43
5044,Lettuce,3,0,12,43
5045,Lettuce,4,0,12,43
5046,Lettuce,5,0,12,43
5047,Lettuce,6,0,12,43
5048,Lettuce,7,0,12,43
5049,Lettuce,8,0,12,43
5050,Lettuce,9,0,12,43
5051,Lettuce,10,0,12,43
5052,Lettuce,11,0,12,43
5053,Lettuce,0,1,12,43
5054,Lettuce,1,1,12,43
5055,Lettuce,2,1,12,43
5056,Lettuce,3,1,12,43
5057,Lettuce,4,1,12,43
5058,Lettuce,5,1,12,43
5059,Lettuce,6,1,12,43
5060,Lettuce,7,1,12,43
5061,Lettuce,8,1,12,43
5062,Lettuce,9,1,12,43
5063,Lettuce,10,1,12,43
5064,Lettuce,11,1,12,43
5065,Lettuce,0,2,12,43
5066,Lettuce,1,2,12,43
5067,Lettuce,2,2,12,43
5068,Lettuce,3,2,12,43
5069,Lettuce,4,2,12,43
5070,Lettuce,5,2,12,43
5071,Lettuce,6,2,12,43
5072,Lettuce,7,2,12,43
5073,Lettuce,8,2,12,43
5074,Lettuce,9,2,12,43
5075,Lettuce,10,2,12,43
5076,Lettuce,11,2,12,43
5077,Lettuce,0,3,12,43
5078,Lettuce,1,3,12,43
5079,Lettuce,2,3,12,43
5080,Lettuce,3,3,12,43
5081,Lettuce,4,3,12,43
5082,Lettuce,5,3,12,43
5083,Lettuce,6,3,12,43
5084,Lettuce,7,3,12,43
5085,Lettuce,8,3,12,43
5086,Lettuce,9,3,12,43
5087,Lettuce,10,3,12,43
5088,Lettuce,11,3,12,43
5089,Lettuce,0,4,12,43
5090,Lettuce,1,4,12,43
5091,Lettuce,2,4,12,43
5092,Lettuce,3,4,12,43
5093,Lettuce,4,4,12,43
5094,Lettuce,5,4,12,43
5095,Lettuce,6,4,12,43
5096,Lettuce,7,4,12,43
5097,Lettuce,8,4,12,43
5098,Lettuce,9,4,12,43
5099,Lettuce,10,4,12,43
5100,Lettuce,11,4,12,43
5101,Lettuce,0,5,12,43
5102,Lettuce,1,5,12,43
5103,Lettuce,2,5,12,43
5104,Lettuce,3,5,12,43
5105,Lettuce,4,5,12,43
5106,Lettuce,5,5,12,43
5107,Lettuce,6,5,12,43
5108,Lettuce,7,5,12,43
5109,Lettuce,8,5,12,43
5110,Lettuce,9,5,12,43
5111,Lettuce,10,5,12,43
5112,Lettuce,11,5,12,43
5113,Lettuce,0,0,12,42
5114,Lettuce,1,0,12,42
5115,Lettuce,2,0,12,42
5116,Lettuce,3,0,12,42
5117,Lettuce,4,0,12,42
5118,Lettuce,5,0,12,42
5119,Lettuce,6,0,12,42
5120,Lettuce,7,0,12,42
5121,Lettuce,8,0,12,42
5122,Lettuce,9,0,12,42
5123,Lettuce,10,0,12,42
5124,Lettuce,11,0,12,42
5125,Lettuce,0,1,12,42
5126,Lettuce,1,1,12,42
5127,Lettuce,2,1,12,42
5128,Lettuce,3,1,12,42
5129,Lettuce,4,1,12,42
5130,Lettuce,5,1,12,42
5131,Lettuce,6,1,12,42
5132,Lettuce,7,1,12,42
5133,Lettuce,8,1,12,42
5134,Lettuce,9,1,12,42
5135,Lettuce,10,1,12,42
5136,Lettuce,11,1,12,42
5137,Lettuce,0,2,12,42
5138,Lettuce,1,2,12,42
5139,Lettuce,2,2,12,42
5140,Lettuce,3,2,12,42
5141,Lettuce,4,2,12,42
5142,Lettuce,5,2,12,42
5143,Lettuce,6,2,12,42
5144,Lettuce,7,2,12,42
5145,Lettuce,8,2,12,42
5146,Lettuce,9,2,12,42
5147,Lettuce,10,2,12,42
5148,Lettuce,11,2,12,42
5149,Lettuce,0,3,12,42
5150,Lettuce,1,3,12,42
5151,Lettuce,2,3,12,42
5152,Lettuce,3,3,12,42
5153,Lettuce,4,3,12,42
5154,Lettuce,5,3,12,42
5155,Lettuce,6,3,12,42
5156,Lettuce,7,3,12,42
5157,Lettuce,8,3,12,42
5158,Lettuce,9,3,12,42
5159,Lettuce,10,3,12,42
5160,Lettuce,11,3,12,42
5161,Lettuce,0,4,12,42
5162,Lettuce,1,4,12,42
5163,Lettuce,2,4,12,42
5164,Lettuce,3,4,12,42
5165,Lettuce,4,4,12,42
5166,Lettuce,5,4,12,42
5167,Lettuce,6,4,12,42
5168,Lettuce,7,4,12,42
5169,Lettuce,8,4,12,42
5170,Lettuce,9,4,12,42
5171,Lettuce,10,4,12,42
5172,Lettuce,11,4,12,42
5173,Lettuce,0,5,12,42
5174,Lettuce,1,5,12,42
5175,Lettuce,2,5,12,42
5176,Lettuce,3,5,12,42
5177,Lettuce,4,5,12,42
5178,Lettuce,5,5,12,42
5179,Lettuce,6,5,12,42
5180,Lettuce,7,5,12,42
5181,Lettuce,8,5,12,42
5182,Lettuce,9,5,12,42
5183,Lettuce,10,5,12,42
5184,Lettuce,11,5,12,42
5185,Lettuce,0,0,12,41
5186,Lettuce,1,0,12,41
5187,Lettuce,2,0,12,41
5188,Lettuce,3,0,12,41
5189,Lettuce,4,0,12,41
5190,Lettuce,5,0,12,41
5191,Lettuce,6,0,12,41
5192,Lettuce,7,0,12,41
5193,Lettuce,8,0,12,41
5194,Lettuce,9,0,12,41
5195,Lettuce,10,0,12,41
5196,Lettuce,11,0,12,41
5197,Lettuce,0,1,12,41
5198,Lettuce,1,1,12,41
5199,Lettuce,2,1,12,41
5200,Lettuce,3,1,12,41
5201,Lettuce,4,1,12,41
5202,Lettuce,5,1,12,41
5203,Lettuce,6,1,12,41
5204,Lettuce,7,1,12,41
5205,Lettuce,8,1,12,41
5206,Lettuce,9,1,12,41
5207,Lettuce,10,1,12,41
5208,Lettuce,11,1,12,41
5209,Lettuce,0,2,12,41
5210,Lettuce,1,2,12,41
5211,Lettuce,2,2,12,41
5212,Lettuce,3,2,12,41
5213,Lettuce,4,2,12,41
5214,Lettuce,5,2,12,41
5215,Lettuce,6,2,12,41
5216,Lettuce,7,2,12,41
5217,Lettuce,8,2,12,41
5218,Lettuce,9,2,12,41
5219,Lettuce,10,2,12,41
5220,Lettuce,11,2,12,41
5221,Lettuce,0,3,12,41
5222,Lettuce,1,3,12,41
5223,Lettuce,2,3,12,41
5224,Lettuce,3,3,12,41
5225,Lettuce,4,3,12,41
5226,Lettuce,5,3,12,41
5227,Lettuce,6,3,12,41
5228,Lettuce,7,3,12,41
5229,Lettuce,8,3,12,41
5230,Lettuce,9,3,12,41
5231,Lettuce,10,3,12,41
5232,Lettuce,11,3,12,41
5233,Lettuce,0,4,12,41
5234,Lettuce,1,4,12,41
5235,Lettuce,2,4,12,41
5236,Lettuce,3,4,12,41
5237,Lettuce,4,4,12,41
5238,Lettuce,5,4,12,41
5239,Lettuce,6,4,12,41
5240,Lettuce,7,4,12,41
5241,Lettuce,8,4,12,41
5242,Lettuce,9,4,12,41
5243,Lettuce,10,4,12,41
5244,Lettuce,11,4,12,41
5245,Lettuce,0,5,12,41
5246,Lettuce,1,5,12,41
5247,Lettuce,2,5,12,41
5248,Lettuce,3,5,12,41
5249,Lettuce,4,5,12,41
5250,Lettuce,5,5,12,41
5251,Lettuce,6,5,12,41
5252,Lettuce,7,5,12,41
5253,Lettuce,8,5,12,41
5254,Lettuce,9,5,12,41
5255,Lettuce,10,5,12,41
5256,Lettuce,11,5,12,41
5257,Lettuce,0,0,12,40
5258,Lettuce,1,0,12,40
5259,Lettuce,2,0,12,40
5260,Lettuce,3,0,12,40
5261,Lettuce,4,0,12,40
5262,Lettuce,5,0,12,40
5263,Lettuce,6,0,12,40
5264,Lettuce,7,0,12,40
5265,Lettuce,8,0,12,40
5266,Lettuce,9,0,12,40
5267,Lettuce,10,0,12,40
5268,Lettuce,11,0,12,40
5269,Lettuce,0,1,12,40
5270,Lettuce,1,1,12,40
5271,Lettuce,2,1,12,40
5272,Lettuce,3,1,12,40
5273,Lettuce,4,1,12,40
5274,Lettuce,5,1,12,40
5275,Lettuce,6,1,12,40
5276,Lettuce,7,1,12,40
5277,Lettuce,8,1,12,40
5278,Lettuce,9,1,12,40
5279,Lettuce,10,1,12,40
5280,Lettuce,11,1,12,40
5281,Lettuce,0,2,12,40
5282,Lettuce,1,2,12,40
5283,Lettuce,2,2,12,40
5284,Lettuce,3,2,12,40
5285,Lettuce,4,2,12,40
5286,Lettuce,5,2,12,40
5287,Lettuce,6,2,12,40
5288,Lettuce,7,2,12,40
5289,Lettuce,8,2,12,40
5290,Lettuce,9,2,12,40
5291,Lettuce,10,2,12,40
5292,Lettuce,11,2,12,40
5293,Lettuce,0,3,12,40
5294,Lettuce,1,3,12,40
5295,Lettuce,2,3,12,40
5296,Lettuce,3,3,12,40
5297,Lettuce,4,3,12,40
5298,Lettuce,5,3,12,40
5299,Lettuce,6,3,12,40
5300,Lettuce,7,3,12,40
5301,Lettuce,8,3,12,40
5302,Lettuce,9,3,12,40
5303,Lettuce,10,3,12,40
5304,Lettuce,11,3,12,40
5305,Lettuce,0,4,12,40
5306,Lettuce,1,4,12,40
5307,Lettuce,2,4,12,40
5308,Lettuce,3,4,12,40
5309,Lettuce,4,4,12,40
5310,Lettuce,5,4,12,40
5311,Lettuce,6,4,12,40
5312,Lettuce,7,4,12,40
5313,Lettuce,8,4,12,40
5314,Lettuce,9,4,12,40
5315,Lettuce,10,4,12,40
5316,Lettuce,11,4,12,40
5317,Lettuce,0,5,12,40
5318,Lettuce,1,5,12,40
5319,Lettuce,2,5,12,40
5320,Lettuce,3,5,12,40
5321,Lettuce,4,5,12,40
5322,Lettuce,5,5,12,40
5323,Lettuce,6,5,12,40
5324,Lettuce,7,5,12,40
5325,Lettuce,8,5,12,40
5326,Lettuce,9,5,12,40
5327,Lettuce,10,5,12,40
5328,Lettuce,11,5,12,40
5329,Lettuce,0,0,12,39
5330,Lettuce,1,0,12,39
5331,Lettuce,2,0,12,39
5332,Lettuce,3,0,12,39
5333,Lettuce,4,0,12,39
5334,Lettuce,5,0,12,39
5335,Lettuce,6,0,12,39
5336,Lettuce,7,0,12,39
5337,Lettuce,8,0,12,39
5338,Lettuce,9,0,12,39
5339,Lettuce,10,0,12,39
5340,Lettuce,11,0,12,39
5341,Lettuce,0,1,12,39
5342,Lettuce,1,1,12,39
5343,Lettuce,2,1,12,39
5344,Lettuce,3,1,12,39
5345,Lettuce,4,1,12,39
5346,Lettuce,5,1,12,39
5347,Lettuce,6,1,12,39
5348,Lettuce,7,1,12,39
5349,Lettuce,8,1,12,39
5350,Lettuce,9,1,12,39
5351,Lettuce,10,1,12,39
5352,Lettuce,11,1,12,39
5353,Lettuce,0,2,12,39
5354,Lettuce,1,2,12,39
5355,Lettuce,2,2,12,39
5356,Lettuce,3,2,12,39
5357,Lettuce,4,2,12,39
5358,Lettuce,5,2,12,39
5359,Lettuce,6,2,12,39
5360,Lettuce,7,2,12,39
5361,Lettuce,8,2,12,39
5362,Lettuce,9,2,12,39
5363,Lettuce,10,2,12,39
5364,Lettuce,11,2,12,39
5365,Lettuce,0,3,12,39
5366,Lettuce,1,3,12,39
5367,Lettuce,2,3,12,39
5368,Lettuce,3,3,12,39
5369,Lettuce,4,3,12,39
5370,Lettuce,5,3,12,39
5371,Lettuce,6,3,12,39
5372,Lettuce,7,3,12,39
5373,Lettuce,8,3,12,39
5374,Lettuce,9,3,12,39
5375,Lettuce,10,3,12,39
5376,Lettuce,11,3,12,39
5377,Lettuce,0,4,12,39
5378,Lettuce,1,4,12,39
5379,Lettuce,2,4,12,39
5380,Lettuce,3,4,12,39
5381,Lettuce,4,4,12,39
5382,Lettuce,5,4,12,39
5383,Lettuce,6,4,12,39
5384,Lettuce,7,4,12,39
5385,Lettuce,8,4,12,39
5386,Lettuce,9,4,12,39
5387,Lettuce,10,4,12,39
5388,Lettuce,11,4,12,39
5389,Lettuce,0,5,12,39
5390,Lettuce,1,5,12,39
5391,Lettuce,2,5,12,39
5392,Lettuce,3,5,12,39
5393,Lettuce,4,5,12,39
5394,Lettuce,5,5,12,39
5395,Lettuce,6,5,12,39
5396,Lettuce,7,5,12,39
5397,Lettuce,8,5,12,39
5398,Lettuce,9,5,12,39
5399,Lettuce,10,5,12,39
5400,Lettuce,11,5,12,39
5401,Lettuce,0,0,12,38
5402,Lettuce,1,0,12,38
5403,Lettuce,2,0,12,38
5404,Lettuce,3,0,12,38
5405,Lettuce,4,0,12,38
5406,Lettuce,5,0,12,38
5407,Lettuce,6,0,12,38
5408,Lettuce,7,0,12,38
5409,Lettuce,8,0,12,38
5410,Lettuce,9,0,12,38
5411,Lettuce,10,0,12,38
5412,Lettuce,11,0,12,38
5413,Lettuce,0,1,12,38
5414,Lettuce,1,1,12,38
5415,Lettuce,2,1,12,38
5416,Lettuce,3,1,12,38
5417,Lettuce,4,1,12,38
5418,Lettuce,5,1,12,38
5419,Lettuce,6,1,12,38
5420,Lettuce,7,1,12,38
5421,Lettuce,8,1,12,38
5422,Lettuce,9,1,12,38
5423,Lettuce,10,1,12,38
5424,Lettuce,11,1,12,38
5425,Lettuce,0,2,12,38
5426,Lettuce,1,2,12,38
5427,Lettuce,2,2,12,38
5428,Lettuce,3,2,12,38
5429,Lettuce,4,2,12,38
5430,Lettuce,5,2,12,38
5431,Lettuce,6,2,12,38
5432,Lettuce,7,2,12,38
5433,Lettuce,8,2,12,38
5434,Lettuce,9,2,12,38
5435,Lettuce,10,2,12,38
5436,Lettuce,11,2,12,38
5437,Lettuce,0,3,12,38
5438,Lettuce,1,3,12,38
5439,Lettuce,2,3,12,38
5440,Lettuce,3,3,12,38
5441,Lettuce,4,3,12,38
5442,Lettuce,5,3,12,38
5443,Lettuce,6,3,12,38
5444,Lettuce,7,3,12,38
5445,Lettuce,8,3,12,38
5446,Lettuce,9,3,12,38
5447,Lettuce,10,3,12,38
5448,Lettuce,11,3,12,38
5449,Lettuce,0,4,12,38
5450,Lettuce,1,4,12,38
5451,Lettuce,2,4,12,38
5452,Lettuce,3,4,12,38
5453,Lettuce,4,4,12,38
5454,Lettuce,5,4,12,38
5455,Lettuce,6,4,12,38
5456,Lettuce,7,4,12,38
5457,Lettuce,8,4,12,38
5458,Lettuce,9,4,12,38
5459,Lettuce,10,4,12,38
5460,Lettuce,11,4,12,38
5461,Lettuce,0,5,12,38
5462,Lettuce,1,5,12,38
5463,Lettuce,2,5,12,38
5464,Lettuce,3,5,12,38
5465,Lettuce,4,5,12,38
5466,Lettuce,5,5,12,38
5467,Lettuce,6,5,12,38
5468,Lettuce,7,5,12,38
5469,Lettuce,8,5,12,38
5470,Lettuce,9,5,12,38
5471,Lettuce,10,5,12,38
5472,Lettuce,11,5,12,38
5473,Lettuce,0,0,12,37
5474,Lettuce,1,0,12,37
5475,Lettuce,2,0,12,37
5476,Lettuce,3,0,12,37
5477,Lettuce,4,0,12,37
5478,Lettuce,5,0,12,37
5479,Lettuce,6,0,12,37
5480,Lettuce,7,0,12,37
5481,Lettuce,8,0,12,37
5482,Lettuce,9,0,12,37
5483,Lettuce,10,0,12,37
5484,Lettuce,11,0,12,37
5485,Lettuce,0,1,12,37
5486,Lettuce,1,1,12,37
5487,Lettuce,2,1,12,37
5488,Lettuce,3,1,12,37
5489,Lettuce,4,1,12,37
5490,Lettuce,5,1,12,37
5491,Lettuce,6,1,12,37
5492,Lettuce,7,1,12,37
5493,Lettuce,8,1,12,37
5494,Lettuce,9,1,12,37
5495,Lettuce,10,1,12,37
5496,Lettuce,11,1,12,37
5497,Lettuce,0,2,12,37
5498,Lettuce,1,2,12,37
5499,Lettuce,2,2,12,37
5500,Lettuce,3,2,12,37
5501,Lettuce,4,2,12,37
5502,Lettuce,5,2,12,37
5503,Lettuce,6,2,12,37
5504,Lettuce,7,2,12,37
5505,Lettuce,8,2,12,37
5506,Lettuce,9,2,12,37
5507,Lettuce,10,2,12,37
5508,Lettuce,11,2,12,37
5509,Lettuce,0,3,12,37
5510,Lettuce,1,3,12,37
5511,Lettuce,2,3,12,37
5512,Lettuce,3,3,12,37
5513,Lettuce,4,3,12,37
5514,Lettuce,5,3,12,37
5515,Lettuce,6,3,12,37
5516,Lettuce,7,3,12,37
5517,Lettuce,8,3,12,37
5518,Lettuce,9,3,12,37
5519,Lettuce,10,3,12,37
5520,Lettuce,11,3,12,37
5521,Lettuce,0,4,12,37
5522,Lettuce,1,4,12,37
5523,Lettuce,2,4,12,37
5524,Lettuce,3,4,12,37
5525,Lettuce,4,4,12,37
5526,Lettuce,5,4,12,37
5527,Lettuce,6,4,12,37
5528,Lettuce,7,4,12,37
5529,Lettuce,8,4,12,37
5530,Lettuce,9,4,12,37
5531,Lettuce,10,4,12,37
5532,Lettuce,11,4,12,37
5533,Lettuce,0,5,12,37
5534,Lettuce,1,5,12,37
5535,Lettuce,2,5,12,37
5536,Lettuce,3,5,12,37
5537,Lettuce,4,5,12,37
5538,Lettuce,5,5,12,37
5539,Lettuce,6,5,12,37
5540,Lettuce,7,5,12,37
5541,Lettuce,8,5,12,37
5542,Lettuce,9,5,12,37
5543,Lettuce,10,5,12,37
5544,Lettuce,11,5,12,37
5545,Lettuce,0,0,12,36
5546,Lettuce,1,0,12,36
5547,Lettuce,2,0,12,36
5548,Lettuce,3,0,12,36
5549,Lettuce,4,0,12,36
5550,Lettuce,5,0,12,36
5551,Lettuce,6,0,12,36
5552,Lettuce,7,0,12,36
5553,Lettuce,8,0,12,36
5554,Lettuce,9,0,12,36
5555,Lettuce,10,0,12,36
5556,Lettuce,11,0,12,36
5557,Lettuce,0,1,12,36
5558,Lettuce,1,1,12,36
5559,Lettuce,2,1,12,36
5560,Lettuce,3,1,12,36
5561,Lettuce,4,1,12,36
5562,Lettuce,5,1,12,36
5563,Lettuce,6,1,12,36
5564,Lettuce,7,1,12,36
5565,Lettuce,8,1,12,36
5566,Lettuce,9,1,12,36
5567,Lettuce,10,1,12,36
5568,Lettuce,11,1,12,36
5569,Lettuce,0,2,12,36
5570,Lettuce,1,2,12,36
5571,Lettuce,2,2,12,36
5572,Lettuce,3,2,12,36
5573,Lettuce,4,2,12,36
5574,Lettuce,5,2,12,36
5575,Lettuce,6,2,12,36
5576,Lettuce,7,2,12,36
5577,Lettuce,8,2,12,36
5578,Lettuce,9,2,12,36
5579,Lettuce,10,2,12,36
5580,Lettuce,11,2,12,36
5581,Lettuce,0,3,12,36
5582,Lettuce,1,3,12,36
5583,Lettuce,2,3,12,36
5584,Lettuce,3,3,12,36
5585,Lettuce,4,3,12,36
5586,Lettuce,5,3,12,36
5587,Lettuce,6,3,12,36
5588,Lettuce,7,3,12,36
5589,Lettuce,8,3,12,36
5590,Lettuce,9,3,12,36
5591,Lettuce,10,3,12,36
5592,Lettuce,11,3,12,36
5593,Lettuce,0,4,12,36
5594,Lettuce,1,4,12,36
5595,Lettuce,2,4,12,36
5596,Lettuce,3,4,12,36
5597,Lettuce,4,4,12,36
5598,Lettuce,5,4,12,36
5599,Lettuce,6,4,12,36
5600,Lettuce,7,4,12,36
5601,Lettuce,8,4,12,36
5602,Lettuce,9,4,12,36
5603,Lettuce,10,4,12,36
5604,Lettuce,11,4,12,36
5605,Lettuce,0,5,12,36
5606,Lettuce,1,5,12,36
5607,Lettuce,2,5,12,36
5608,Lettuce,3,5,12,36
5609,Lettuce,4,5,12,36
5610,Lettuce,5,5,12,36
5611,Lettuce,6,5,12,36
5612,Lettuce,7,5,12,36
5613,Lettuce,8,5,12,36
5614,Lettuce,9,5,12,36
5615,Lettuce,10,5,12,36
5616,Lettuce,11,5,12,36
5617,Lettuce,0,0,12,35
5618,Lettuce,1,0,12,35
5619,Lettuce,2,0,12,35
5620,Lettuce,3,0,12,35
5621,Lettuce,4,0,12,35
5622,Lettuce,5,0,12,35
5623,Lettuce,6,0,12,35
5624,Lettuce,7,0,12,35
5625,Lettuce,8,0,12,35
5626,Lettuce,9,0,12,35
5627,Lettuce,10,0,12,35
5628,Lettuce,11,0,12,35
5629,Lettuce,0,1,12,35
5630,Lettuce,1,1,12,35
5631,Lettuce,2,1,12,35
5632,Lettuce,3,1,12,35
5633,Lettuce,4,1,12,35
5634,Lettuce,5,1,12,35
5635,Lettuce,6,1,12,35
5636,Lettuce,7,1,12,35
5637,Lettuce,8,1,12,35
5638,Lettuce,9,1,12,35
5639,Lettuce,10,1,12,35
5640,Lettuce,11,1,12,35
5641,Lettuce,0,2,12,35
5642,Lettuce,1,2,12,35
5643,Lettuce,2,2,12,35
5644,Lettuce,3,2,12,35
5645,Lettuce,4,2,12,35
5646,Lettuce,5,2,12,35
5647,Lettuce,6,2,12,35
5648,Lettuce,7,2,12,35
5649,Lettuce,8,2,12,35
5650,Lettuce,9,2,12,35
5651,Lettuce,10,2,12,35
5652,Lettuce,11,2,12,35
5653,Lettuce,0,3,12,35
5654,Lettuce,1,3,12,35
5655,Lettuce,2,3,12,35
5656,Lettuce,3,3,12,35
5657,Lettuce,4,3,12,35
5658,Lettuce,5,3,12,35
5659,Lettuce,6,3,12,35
5660,Lettuce,7,3,12,35
5661,Lettuce,8,3,12,35
5662,Lettuce,9,3,12,35
5663,Lettuce,10,3,12,35
5664,Lettuce,11,3,12,35
5665,Lettuce,0,4,12,35
5666,Lettuce,1,4,12,35
5667,Lettuce,2,4,12,35
5668,Lettuce,3,4,12,35
5669,Lettuce,4,4,12,35
5670,Lettuce,5,4,12,35
5671,Lettuce,6,4,12,35
5672,Lettuce,7,4,12,35
5673,Lettuce,8,4,12,35
5674,Lettuce,9,4,12,35
5675,Lettuce,10,4,12,35
5676,Lettuce,11,4,12,35
5677,Lettuce,0,5,12,35
5678,Lettuce,1,5,12,35
5679,Lettuce,2,5,12,35
5680,Lettuce,3,5,12,35
5681,Lettuce,4,5,12,35
5682,Lettuce,5,5,12,35
5683,Lettuce,6,5,12,35
5684,Lettuce,7,5,12,35
5685,Lettuce,8,5,12,35
5686,Lettuce,9,5,12,35
5687,Lettuce,10,5,12,35
5688,Lettuce,11,5,12,35
5689,Lettuce,0,0,12,34
5690,Lettuce,1,0,12,34
5691,Lettuce,2,0,12,34
5692,Lettuce,3,0,12,34
5693,Lettuce,4,0,12,34
5694,Lettuce,5,0,12,34
5695,Lettuce,6,0,12,34
5696,Lettuce,7,0,12,34
5697,Lettuce,8,0,12,34
5698,Lettuce,9,0,12,34
5699,Lettuce,10,0,12,34
5700,Lettuce,11,0,12,34
5701,Lettuce,0,1,12,34
5702,Lettuce,1,1,12,34
5703,Lettuce,2,1,12,34
5704,Lettuce,3,1,12,34
5705,Lettuce,4,1,12,34
5706,Lettuce,5,1,12,34
5707,Lettuce,6,1,12,34
5708,Lettuce,7,1,12,34
5709,Lettuce,8,1,12,34
5710,Lettuce,9,1,12,34
5711,Lettuce,10,1,12,34
5712,Lettuce,11,1,12,34
5713,Lettuce,0,2,12,34
